text	label
마 설명을해라 지혼자 아는척하노|0	1
레드섹스tv	1
"""씹스키"","	1
개셃	1
새X	1
조찐	1
근데 브라는 왜 더 안까는거냐?	1
셀프 쓰레기통으로...|0	1
레이싱걸	1
"""씹쌔"","	1
개셋키	1
색갸	1
  조질래	1
조샌징이 조샌징 하네근거를 보여라 근거	1
근데 왜 아직까지 전광훈씨는 밖에서 설치는 거죠?|0	1
로리타	1
"""씹이"","	1
개셐	1
색걸	1
존나	1
개독들은 나보다더한 지옥갈꺼니까	1
니 아들래미가 술쳐먹고 아이들 치고 뺑소니 치는건데 실행 불가능한거 아니냐?|1	1
로리타.	1
"""씹질"","	1
개셰리	1
색골	1
존나게	1
좆메카지.개극혐ㅋㅋㅋ	1
대중이 까는거 무적권 ㅇㅂ|0	1
롤리타	1
"""씹창"","	1
개솩	1
색광	1
존니	1
ㅋㅋ미친놈 ㅋㅋㅋㅋㅋㅋ	1
데우다? 덥히다?|0	1
류미오	1
"""씹탱"","	1
개쇄	1
색기	1
존만	1
노가다 하루벌어 10만원 버는애들한테 5천원을 빼앗아버림 저 썅년은 송장될때까지 사면하면안됨	1
캬아~이게 낙수효과 맛이지|0	1
리얼섹스플레이	1
"""씹퇭"","	1
개쇄기	1
색꺄	1
 존만한	1
나베,, 좀 더 버텨  개최한다고..  우리는 굿이나 보고 떡이나 칠께??ㅋㅋ	1
거기에 대구출신이면 완벽할껍니다.|0	1
리얼에로	1
"""씹팔"","	1
개쇄끼	1
색끼	1
좀물	1
하다보니 안되서 아시발 졋다 그래 하고 걍 쓰러진거가틈	1
면도 생각보다 말주변있고 똑똑하다 ㅋㅋㅋ 못생겻다고 무시할 존재가아님|0	1
마나보지	1
"""씹할"","	1
개쇅	1
색남	1
좁년	1
gov만 들어가면 무조건 다 공식싸이튼줄 착각하는 미드보고 미국배운 조선놈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ. 어여가서 단어외워야지..??? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
그나마 조국이 말하면 그거 반대구나라고 생각하는 국민이 훨씬많음. |0	1
마니아섹스	1
"""씹헐"","	1
개쇅끼	1
색녀	1
좆	1
개돼지 대구민들 ㅜㅜ	1
구속 사유가 안된다고 생각은 안하냐??|0	1
만화보지	1
"""아가리"","	1
개쇅키	1
색마	1
좁밥	1
지금 시발 나라 굴러가는 방향이 저쪽인데 어쩌겠냐? ㅋㅋㅋ복지에 돈 퍼줄테니 알아서 타먹으라고 돈을 드리붓는데뭐 타먹어야지 ㅋㅋㅋ내가 안먹으면 남이 먹을건데 어차피 ㅋㅋㅋ	1
외국기자들은 자기한테 관심 좆도 없는거 아니까김치기자들 어딨나 찾아보고있노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|1	1
망가	1
"""아갈"","	1
개쇗	1
색스	1
좃까	1
중요하지만 현상유지로 만족하고 쓰레기 청소부터	1
트럭기사들 존나무서운데 가끔보면 센스개지림|0	1
망가짱	1
"""아갈빡"","	1
개쇠리	1
색쑤	1
좃또	1
다른 일게이꺼 복사 붙여넣기 한거보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅁㅈㅎ	1
러시아인을 동양계라는 병신년은 진짜 처음 본다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|1	1
모노섹스	1
"""아갈이"","	1
개쇸	1
색쓰	1
좃만	1
암페타민드립 존나 오랜만이네	1
다른 분들위해서 전 양보|0	1
모두모아성인용품	1
"""아갈통"","	1
개쉐	1
색캬	1
좃밥	1
일게이들은 빅픽처를 못그리는 븅신들임	1
근데 재밌음 게임은?|0	1
모모TV	1
"""아구창"","	1
개쉐끼	1
색키	1
좃이	1
뭔 개소리냐........ㅋㅋ	1
적자가 계속 되는데도 유지된다는 건 누가 뒤에서 그걸 메꿔준다는 거야.|0	1
몰래보기	1
"""아구통"","	1
개쉐리	1
색할	1
좃찐	1
못생긴 놈이 진지하게 기타 치는데 진짜 꼴보기 싫음	1
지랄 10만원은 해야지|1	1
몰래카메라	1
"""아굴"","	1
개쉐키	1
색햐	1
좆같	1
저 새끼 파보면	1
괜찮은 아웃풋임. 얼굴도 참하고.|0	1
몰래캠코더	1
"""아날"","	1
개쉑	1
색히	1
좆까	1
80 90년대 선생들 단골멘트인데 공부못하면 공장이나가ㅋㅋ 영상에서 저지랄했으니	1
존경 스롭넹 와우!!!!|0	1
몰카	1
"""아닥"","	1
개쉑갸	1
샊꺄	1
좆나	1
지랄병하고 앉아 있넹...	1
우리아빠 회사다녀요 이래야지|0	1
몰카365	1
"""아헤가오"","	1
개쉑기	1
샤불년	1
좆또	1
노가다 안한다고 친절하게 설명해줘도 끝까지 우기는거 봐라 ㅋㅋㅋ막무가내로 고향 바꿔버리는 틀딱새끼급 ㅋㅋㅋ고바노	1
지네엄마 소개하고잇노 ㅋㅋㅋ|1	1
몰카588	1
"""애널"","	1
개쉑꺄	1
샤앙년	1
좆만	1
이새끼가 남들 수준 운운하니까 존나웃기네	1
내용에 돈벌이 내용이 나오길래..선정도가 아니라 그거도그냥 범죄니까 사장새끼 18년형|1	1
몰카tv	1
"""애무"","	1
개쉑끼	1
샵년	1
좆밥	1
이런 저런 이유들이 있지만 환경적으로도  우리나라랑 비슷한 위치에 있는 나라들 특징이 동쪽부터 개발하는거다...편서풍이 부니까....개발이란게 결국 공장짓는건데공장만 지으면 되노??전기가 대량으로 필요하니 발전소도 지어야제??원자력 지으면 되지만 현재도 문씹쌔같은 머저리 새끼가 대통령 해처먹는데 과거엔 그런게 어딨노무적권 화력이지  매연 오지고 미세먼지 오지는데 편서풍 부는 나라서 서쪽을 개발한다???자살하겠단 소리지	1
쟨 진짜 좀 이상함이상해서 더 무서움김대중 노무현은 간첩질하는 와중에도눈치보면서 국익에 도움 되는 일 한두개는 했는데..|0	1
무료망가	1
"""애미"","	1
개쉑캬	1
샹넘	1
좆이	1
장난이라하면되지 ㅂㅅ아	1
일본이 더 위험해서|0	1
무료몰카	1
"""애비"","	1
개쉑키	1
샹년	1
좆찐	1
빨갱이소굴인정	1
키스해서 빼줘야자|1	1
무료성인	1
"""앰창"","	1
개쉑히	1
샹놈	1
좇같	1
지금 부들대는 부류=땜쟁이 or 자칭 기술직이라착각하는 노가다 가축들 ㅋㅋㅋㅋ	1
길냥이가 살아봤자 얼마나살겠노.ㅠ 잘해주진 못해도 괴롭히진말자 게이들아 ㅠ|1	1
무료성인동영상	1
"""얌마"","	1
개쉢	1
샹늠	1
좇이	1
근데 남자가 억지로 남자의 후장에 삽입이 가능함?그게 힘으로 제압했다 해도 괄약근 똭 힘주고 있어도 삽입이 되려나. 여자랑 다를듯 한데	1
정상|0	1
무료성인만화	1
"""양넘"","	1
개쉨	1
성관계	1
좌식	1
충청도 바보들이 자기 밥그릇 뺏긴거임	1
사회에서 대학 말하면 돈이 자동으로 나오누?|0	1
무료성인방송	1
"""양년"","	1
개쉬	1
성교	1
주글	1
맞는 말 해도 지랄 시발련들아	1
수학이라고 떠들래면 미분 적분정도는 메시드리볼해야하는거아이가|0	1
무료성인사이트	1
"""양놈"","	1
개쉬끼	1
성매매	1
주글래	1
제발 죠져주세요 서울 경기도권 짱개새끼들도 덤으로 날려주세용	1
솔직히 나도 성적 수치심 느꼈음|0	1
무료성인싸이트	1
"""엄창"","	1
개쉬리	1
성섹스	1
주데이	1
그냥 뒈져 ㅅ 벨 롬아.	1
팩트인데 뭘|0	1
무료성인엽기	1
"""에미"","	1
개쉽	1
성욕구	1
주뎅	1
초창기 야스오는 개사기아니였었나? ㅈㄴ 쌧던걸로기억하는데	1
일베에서 틀딱거리는 새끼들 = 전라도 대깨문 평균나이 50대이상지들이 노인인 줄 모르고 애들 노는데서 틀틀 거리는 거 존나 웃김ㅋㅋ|1	1
무료성인영화	1
"""에비"","	1
개스끼	1
성인용품	1
주뎅이	1
ㅋㅋㅋㅋ아니 적당히 뇌피셜이어야지 상식까지 뇌피셜 해버리면 어떡해	1
창렬이노|1	1
무료성인정보	1
"""엠병"","	1
개스키	1
성체위	1
주둥아리	1
따일 화산 따였뿟노이기	1
틀린말은 아닌데?뭐가 문제임?|0	1
무료섹스	1
"""엠창"","	1
개습	1
성체험	1
주둥이	1
오늘아침에도 뉴스댓글보니까 매크로 오지게 돌아가더만 팀이몇개나있을지모른다	1
63,516|0	1
무료섹스동영상	1
"""여물통"","	1
개습세	1
성추행	1
주접	1
구청은 그나마 이용객이 많아 바쁘기라도 하지. 동네 주민센터가봐라. 존나 한가함.여간한 서류발급도 전부 무인기로 가능해서 일행직 공무원 자체가 불필요함. 존나 행정력 낭비임.이런 새끼들 싹 다 구청-시청 사회복지쪽으로 돌려야지. 정작 시청에선 업무과중 호소하다 자살하는 공무원도 있는 판에 복불복 존나 심하노이기	1
맛있겠다|0	1
무료섹스사이트	1
"""염병"","	1
개습쌔	1
성충동	1
주접떨	1
집팔은 ㅋㅋㅋㅋㅋ 존나 신기한 말이네보통 집판 이나 집판매한 이라고 하지않냐?	1
에휴 ㅋㅋㅋㅋ|0	1
무료야동	1
"""염창"","	1
개싀기	1
성폭력	1
죽고잡	1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팩폭 존나 쳐맞고 망신 당하더니 조용~하노. 착해졌네. 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
그만큼 검찰의 사법권한이 약해지는거고 반대로 경찰은 상당히 재량권이 강화된거임|0	1
무료야설	1
"""엿같"","	1
개싀끼	1
성폭행	1
죽을래	1
씹엠생오타쿠일뽕좆병신들이 지들인생좆망한걸 울분토하는 진짜감정쓰레기통으로 전락해버렸음	1
베들베들|0	1
무료포르노	1
"""옘병"","	1
개싀밸	1
성행위	1
죽통	1
누구긴 누구야 너지 씨발아 ㅁㅈㅎ	1
라고 해씀져..|0	1
무료포르노동영상	1
"""옘빙"","	1
개싀킈	1
세게빨아	1
쥐랄	1
고속도로에서 목숨 내놓고 운전하는 병신들 존나 많아보인다 ㄹㅇ좃도 안나가는 차로 미친듯이 삐대고 ㅈㄹ 하는새끼들부터추월차선도 아닌데 뒤에 바짝붙어서 따라오는 병신까지블박차주도 존나 병신같네앞차 브레이크 들어오는데 브레이크 안 밟고 멀뚱멀뚱 쳐 가고 앉았다 시야확보도 안되는데 씨벌 ㅋㅋ개꼬시노	1
몇 급인데? 공무원 개 땡보라고 오늘도 기사 떴드라. 뭐가 적성에 안맞는데??|0	1
무료헨타이	1
"""오라질"","	1
개싀키	1
세꺄	1
쥐롤	1
ㅋㅋㅋㅋㅋ 근대 넌 짤닮음 ㅅㄱ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
평균 학력 고졸따리, 양아치 새끼들 상대하려니까 개빡쳤나보네|1	1
무전망가	1
"""오라질년"","	1
개싏	1
세뀌	1
쥬디	1
네 다음 대리충	1
중하위권은 일본애들 많이 꼽아주고 좁밥 좀 많았음|1	1
미국뽀르노	1
"""오랄"","	1
개싑창	1
세끠	1
지랄	1
그래도 성실히 살아온 게이같은데 남들 한다고 결혼 한다는 생각을 했다는게 조금 의아하노 .. 뭐 나보다 인생선배에게 뭘 얘기하겠냐만 ..	1
그거 제일 잘하는 양쪽 옆나라로 가세요.|0	1
미국포르노	1
"""오럴"","	1
개싘	1
세끼	1
지럴	1
개 젖같은 상황이 발생하는구나~~~	1
지금의 정부는 다 계획이 있구나~|0	1
미니스커트	1
"""오입"","	1
개시끼	1
세액스	1
지롤	1
ㅇㅈ 한국인이지만, 한국놈들 잘해주면 권리로 알거나 이용해먹을려고 한다.일 하는거 보면 차라리 탈북민이 의리도 있고 강직함.중세시대 스웨덴 용병같다. 고용주가 잘해주면 고마워 할 줄 알고, 자기 선을 잘 지켜준다.  이상있거나 뭐가 지시하지 않은 일 할려면 바로 해야할지 말아야할지 묻고 실행한다.그래서 더 호의를 주고 싶음.조선족은 그냥 개새끼고	1
메이플 오목 돈따먹기응용한거네 ㅋㅋㅋ|0	1
미란다성인섹스샵	1
"""왜년"","	1
개시퀴	1
세에끼	1
지미랄	1
꼬라지하고는	1
라떼는 말이야...공포신문 봤었는데...|0	1
미소걸성인용품	1
"""왜놈"","	1
개시키	1
세에쓰	1
짜식	1
골반,엉덩이 보형물은 시발 존나 이상할듯 기본적으로 골반은 뼈인데	1
누군지도 모르면서 무조건 아니라고 우기고보는게|0	1
미소녀	1
"""욤병"","	1
개식기	1
세엑	1
짜아식	1
이래서 수시충들 극혐하는거다씹쌔끼들	1
연분9등법은|0	1
미소녀게임	1
"""운지"","	1
개식끼	1
세퀴	1
쪼다	1
전라도 더러운 습성이 저 만화에 다 들어가 있음 남탓에 당한 놈이 빙신이지라에 악랄한 지 놈이 피해자란 피해망상에 약자에 대한 한없는 잔인함 ~ 2% 존경스런 탈라도 제외, 인간의 탈을 쓴 악마새끼들	1
뭐 나쁘지 않네요.. |0	1
미소녀섹스가이드	1
"""유두"","	1
개식히	1
세키	1
쫍빱	1
우파는 무능해서 당한거 맞아	1
괴물 같은 소리한다데모 안 하고 공부하면 괴물이냐?ㅋㅋㅋ|1	1
미스누드	1
"""유방"","	1
개십	1
섹남	1
찌랄	1
돈은 관리 더잘하는 애들이 같는게 맞지 병신아	1
그말도 맞지, 상류층의 개보지와 하층민의 처녀가 동급수준으로 귀하니까|1	1
미스터콘돔	1
"""육갑"","	1
개십새	1
섹녀	1
창녀	1
햐~~~ 시발 욕나오네	1
언제부터 대검이 최씨 대변인 노릇을 한겨?|0	1
미스토픽닷컴	1
"""은년"","	1
개십팔	1
섹마	1
캐년	1
정보처리기사 들고있는데여기 ㅈㄴ 양심없이 끼어들수가 없는 개씹쓰레기 기사자격증 ㅇㅈ?	1
그래도 좌제동은 성공회대 신방과로 세탁했으니|1	1
미스토픽성인용품점	1
"""을년"","	1
개싯기	1
섹보지	1
캐놈	1
개최국은 자동진출.	1
간병?ㅋㅋㅋ|0	1
미시촌	1
"""이년"","	1
개싯끼	1
섹수	1
캐스끼	1
대구 짐승들은 광주한테 열등감 있나 ㅎ	1
고생 끝, 행복 시작~!!|0	1
미쎄스터	1
"""이새끼"","	1
개싯키	1
섹쉬	1
캐스키	1
아니 쟤네 맨날 인스타 하고 맨날 싸돌아댕기는데 공부할 시간이 있나 싶어서 ㅋㅋㅋ	1
진짜 자한당은 하는게 없는 허수아비 정당 쓰레기 좆같은 새끼들 밥버러지 |1	1
미아리	1
"""이새키"","	1
개싴	1
섹슈	1
캐시키	1
누군가는 똥을 쳐야하고 내가 치기싫으니까 똥치는 사람 배려해주자 하면 될걸 존나 어렵게 써놓았노 전국의 분뇨관련 종사자들이 들고 일어나면 온국토가 똥바다 되는거지	1
딱짱깨럽게생걌네|1	1
미아리2000	1
"""이스끼"","	1
개쌍넘	1
섹스	1
탱구	1
지방= 언어만 같은 한국말쓰는 동남아인지방과 동남아의 차이 = 방문할때 여권 필요하냐 아니냐의 차이만 있을뿐수도권으로 몰려드는 지방충이랑, 한국으로 몰려오는 조선족/동남아의 차이가 뭐냐 솔직히? 지방충들도 솔직히 똥남아,짱개랑 동급으로 취급해야함그리고 균형발전을 할게 아니라 오히려 지금보다 더 수도권을 키우고 키우고 더 키워야함글로벌 경쟁시대에 뉴욕,도쿄,런던 같은 국제도시들이나 중국 대도시들에 경쟁하려면.	1
정확하네 나 유치원때 유행했는데 |0	1
미아리588	1
"""이스키"","	1
개쌍년	1
섹시	1
팔럼	1
살아가는데 아무런 지장도 없던데? 지랄하지말고 ㅁㅈㅎ나 쳐먹어라. 인생은 어차피 자기랑 맞는 사람과 살아가면 되는거다.	1
여자 형제 둔 남성 보수 성향 강해… 美조사 | 한경닷컴 - 한국경제여자 형제가 인생을 더 행복하게 만든다 - 동아일보여자 형제 없는 남성을 선호한다?_채널A_웰컴투시월드 16회여자형제와 너무 친한 남친, 이건 정말 싫어 - 싱글즈여자형제 많은 사람의 특징이 뭔가요? - - ::: 알찬살림 요리정보 ...여자형제있는 사람이 눈치빠린거 같지않나요? - - ::: 알찬살림 ...여자 형제 있는 남돌과 없는 남돌의 차이 : 네이트판|0	1
미아리tv	1
"""임마"","	1
개쌍놈	1
섹파트너	1
퍽큐	1
니 보고 그러는게 아니다...여기 보면 개 싸가지 새끼들 많지...노인을 공경하는것과 예의 없는 나이 많은 사람을 상대하는것은 분명 다른거지...	1
쓰레기통 리뷰는 처음봐서ㅠ|0	1
미아리섹스하리	1
"""입싸"","	1
개쌍눔	1
섹하자	1
호로	1
가장 좆만한 새끼가 존나게 깝치는 건 세계공통이냐ㅋㅋㅋ	1
프리시즌이랑 시즌초반때는 폼이 안좋이서 재계약도 힘들지않을까했는데 중반부터 다시 살아남ㅋㅋ클래스가 있긴있는듯|0	1
미아리쇼	1
"""자슥"","	1
개쌍늠	1
섹하장	1
호로놈	1
피해를 왜안줘 씹쌔끼야	1
찌그러져있어 넌 ㅋㅋ|0	1
미아리텍사스	1
"""자지"","	1
개쌍연	1
섹할	1
호로새끼	1
느그애미 수원에서 외노자 보지대주다가	1
빅버드 나올때 사실 내가 삭~ 도망가서 숨었음.|0	1
바나나TV	1
"""잡것"","	1
개쌍영	1
섹해	1
호로색	1
복귀해야되는데 집이없어서 걍 자살함	1
걍 부산앞바다에 빠져서 죽어라 왜 사냐?? 어휴|1	1
바나나티비	1
"""잡넘"","	1
개쌔	1
섹히	1
호로쉑	1
자위질하는거 보면 섬숭이랑 비슷한 수준이네.	1
시계 보는 게 ㅈㄴ 웃기네 ㅋㅋㅋㅋㅋㅋㅋ|1	1
바이엔에로	1
"""잡년"","	1
개쌔꺄	1
섹s	1
호로스까이	1
어깨 으쓱하면서 입씰룩이는거 존나 귀엽네 ㅋ	1
주여 이름만 외치면 구원을 주겠다는 구절도 있지????|0	1
밝은세상성인용품	1
"""잡놈"","	1
개쌔끼	1
수간	1
호로스키	1
그럼 땅에 뭍으라고??? 뭐 어떻게 하라고저런덴 쓰레기 수거를 안해 병신아	1
야 사업 다 접고 그냥 실업자 되라그래 뭔 씨발 취직을 시켜줘도 지랄이냐?|1	1
벗기는고스톱	1
"""쟈지"","	1
개쌕	1
수음	1
후라들	1
깡패색히.	1
시베리아 수용소 같은 곳인데|0	1
베스트성인용품	1
"""저년"","	1
개쌕끼	1
쉑수	1
후래자식	1
너가 병신이네 ㅋㅋ	1
저열한 민족성 미국 이승만 박정희라는 변수가 있어서 본래 민족 모습을 잠시 벗어난거였지 원래 우리 민족 본 모습은 북괴임 다시 그길로 가는게 보이잖아|1	1
베이비아웃성인용품	1
"""저새끼"","	1
개쌰깨	1
쉑스	1
후레	1
너같은놈은 뽑지도 않을듯..	1
무선사업때보단 더 좋을수도 있는거 아니노.|0	1
변태	1
"""접년"","	1
개썅	1
쉑쑤	1
후뢰	1
부랄 달랑 시발년들아	1
사악한년|1	1
보스성인클럽	1
"""정액"","	1
개썅년	1
쉑쓰	1
씨ㅋ발	1
응 정신승리 백날해봐야 용접공들은 신분상승안돼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 돈많이버는게 장땡이라고? 백날 돈 처벌어봐라 , 허드렛 좆가다 몸병신되서 만날 수 있는 보지의 카테고리가 어디까지가 한계인지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
힘내세요. 너나 할 것 없이 힘든 시절을 보내고 있네요.|0	1
보조기구	1
"""젖꼭지"","	1
개썅놈	1
쉑캬	1
ㅆ1발	1
씨발 내가 너 좋와하면 안되냐! 내가 너 좋와하면 안되냐! 내가 너 좋와할수도 있자나 이런 씨발 세상 좃같은 것들이 왜 나한테 지랄들이야 그래 안그래!!	1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|0	1
보지	1
"""젖꼮찌"","	1
개썅늠	1
스와핑	1
씌발	1
아니  키좀 크고  착하게 생김..애새끼가 순진하게 행동했는데 오히려  거기서 여자들 무장해제...  들리는 소문엔  대물이라고 하더라	1
내 비번은 비스무리하지만 사이트마다 대문자 숫자 특수문자 조합 요구하는곳이 있어서 존나 헷갈림그래서 오랫만에 들어가면 이메일로 비번 다시 설정함. ㅋㅋㅋㅋ|1	1
보지나라	1
"""젖밥"","	1
개썅연	1
스트립쇼	1
띠발	1
신뢰를 안주니깐 그러지 돌대가리년아;	1
민주당이 압승인데 왜 이런걸로 지랄인지....|1	1
보지마TV	1
"""조까"","	1
개쎄	1
스트립쑈	1
띄발	1
정신차려 병신년아 너따위는 발가락의 때한테도 못 비빌정도로 예쁜애들이 득실거리는곳이 러시아니까..	1
베충이들 점심때 팀장들 한테 조인트 까일듯|1	1
보지보지	1
"""조까치"","	1
개쎅	1
스펄	1
뛰발	1
ㅋㅋㅋ게이커여어	1
깨끗한 나라 제품‥‥ 잘가라~~~|0	1
보지털	1
"""조낸"","	1
개쎼키	1
십8	1
띠ㅋ발	1
중세 잽랜드 원숭이새끼들.발가벗고 돌아다니던 것들을.우리 선조 백제인들 가야인 선조들이.기저귀부터 채워줘! 밥멕여줘 옷만들어줘 농사가르쳐줘.일본왕되서 통치해줘.이제는 발달된 선진 인권 민주주의도 참교육으로.전파해줄 타이밍인가?.하여간 귀찮은 원숭이들 ㅋㅋㅋㅋ	1
SUV는 얌체인거고 애초에 블박새끼가 안전거리 미확보에다가 앞차 갑자기 브레이크등 들어왔는데 넋놓고 있다가 박은거잖아고속도로에서는 앞차 브레이크 들어오면 이게 풀브레이크인지 그냥 병신처럼 밟은건지 구분이 안 가니 긴장타고 있어야 한다그래서 안전거리 100km/h당 100m가 필요한거고 블박새끼가 뒤집어 쓰는거임 이건|1	1
부부나라	1
"""조또"","	1
개쐐리	1
십넘	1
뉘뮈	1
개독 지옥	1
녹슨 액티언스포츠|0	1
부부섹스	1
"""조랭"","	1
개쒜	1
십녀	1
저새끼 일베 ㅎㅓㅅ한듯 ㅋㅋㅋㅋㅋㅋㅋ	1
0렙인거 보면 모르냐? 분탕치러온 메갈이잖아..|0	1
비너스성인용품	1
"""조빠"","	1
개쒜끼	1
십놈	1
ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
와 이건뭐 진짜 제정신인가 |1	1
빈야	1
"""조쟁이"","	1
개쒜리	1
십때꺄	1
님 말대로면 전국민 다들 부자되겠네   ㅉ ㅉ	1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좆나하찮게생겨서 너무기엽다 |1	1
빈야성인	1
"""조지냐"","	1
개쒝	1
십때끼	1
이유없이 니생각대로 나보다 논리적으로 생각을 잘한다고 말한다는거 자체가 무식한거고 못배웠거나 지능이 딸리거나 주의력이 부족하다는거임 인간은 다른사람보다 분석력 주의력같은 지적능력이 좋아야 성공한 인생을 사는거 맞지 않냐?	1
ㄷ|0	1
빈야성인와레즈	1
"""조진다"","	1
개쒝기	1
십떼끼	1
진짜 일뽕글 올라올때 마다 졸라게 웃기네현금이 많아서 살기 좋다니 ㅋㅋㅋㅋㅋ이새끼들 진짜 일본에서 살다온 놈들이냐 ㅋㅋㅋ일본 은행 한번이라도 이용해 봤을까 ㅋㅋㅋ	1
지들이 무식한건 지들 잘못이지 왜 남들한테 그 잘못을 씌우냐고 시발아|1	1
빠구리	1
"""조질래"","	1
개쒝꺄	1
십밸	1
니 글 봤더니 칼로 사람 배떄지나 목에 쑤셔넣고 막 비틀고 휘젓는 상상했음..	1
어려울때일수록 전범국들끼리 힘을 합치겠다?|0	1
빨간티브이섹스	1
"""조찐"","	1
개쒝끼	1
십새	1
짱퀴벌레냐?	1
화장하고나서 나온 뼛가루 종량제 폐기물봉투에 담아서 버려야 하는거라고.....|0	1
뽀르노	1
"""존나"","	1
개쒝캬	1
십새꺄	1
개씹뜬금없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
더지켜봐~~아직이야~~|0	1
삐리넷	1
"""존나게"","	1
개쒝키	1
십새끼	1
이야 현명하네 받을수 있는거 받아야지 씨발	1
인생 ㅈㄴ 불쌍하다 흙수저..ㅠ|1	1
사까시	1
"""존니"","	1
개쒯	1
십새캬	1
아놔 이새기 여기 숨어잇엇네 ㅋㅋ 야 시발새꺄 내가 오늘 이만원 갖고오랫지 뒤질래?	1
난 택시기사 자격증인줄 ㅇㅂ|0	1
사라성인용품점	1
"""존만"","	1
개쒸	1
십새키	1
그 소방관새끼 조국 실드치다 공정한 척 말 씨부리다 나이 30에 그게 할말이냐??????	1
당연한거 아니냐 저기 노하우 자체가 직원 몇명뽑으면 복제가능한 업종이라 저렇게 안하면 회사 망한다|0	1
사랑의침실테크닉	1
"""존만한"","	1
개쒸빨놈	1
십색	1
어쩌라구 병신아;;;	1
저런 새끼들때문에외동이나 형제만 있는 놈들이남매들은 저럴꺼라고 개같은 상상을 하지. |1	1
사이버섹스	1
"""졸라"","	1
개쒹기	1
십색꺄	1
잘 몰라서 그러는데 여자들한테 무슨약점을 잡았길래 저지랄을 할수가있는거야?	1
저건 어제 사건 터졌을때 기사고|0	1
사창가	1
"""졸래"","	1
개쓉	1
십색끼	1
아이폰11 s11 겹쳐서 비교 ㅈㄴ 당하니까 삼성이 출시연도에 맞게 바꿈 2020=s20 2021=s21	1
물도 꼭 챙겨마셔라 안마시면 죽더라 진짜임|0	1
색스	1
"""좀물"","	1
개씀	1
십색히	1
저번에 국밥집갔는데맛도 씨발 별로면서 존나 씨발 싸가지없길래 사장 보는데서 국밥에 침뱉고 존나 씨발맛없네 하고 나가서 옆집감 ㅋㅋㅋㅋㅋㅋㅋ	1
느금마개보지|1	1
색스코리아	1
"""좁년"","	1
개씁	1
십세	1
지랄 개소리 쳐하고 자빠졌네 보지년아	1
저새끼 복근은 왜 저런거임??|1	1
샴푸의성인정보	1
"""좁밥"","	1
개씁쌔	1
십세끼	1
비하하는 놈들 비하하는 건 개병신 중에서도 상개병신 아닌가?	1
근데 7등급이면 용접도 못배움|0	1
서양동영상	1
"""좃"","	1
개씁쎄	1
십쇄리	1
유럽애들 상상이상으로 멍청하다고 말만 들었지 이정도일줄은 몰랐다 ㅋㅋㅋ	1
일관성있게 지랄하면 훈장이라도 달아주냐|1	1
서양뽀르노	1
"""좃까"","	1
개씌끼	1
십쉐	1
수학강사든 용접공이든 개좆도 아닌 일들하면서누가 낫네 지랄들이노ㅋㅋㅋㅋ사회에서 밑바닥 직업층에 속하는데 누가 낫냐고 비교질하는게아니꼬울따름임ㅋㅋㅋ	1
1) 민좆당 110% 지지 & 지원 받았고|1	1
성게시판	1
"""좃또"","	1
개씨끼	1
십쉐리	1
여자 하나 먹어봣으면 하고 울던 아재 짤 아들인줄ㅋㅋㅋ	1
기레기들아!|1	1
성고민상담	1
"""좃만"","	1
개씨발	1
십쉐이	1
옛날에 의사 인증한 일게이가이국종 나쁜사람은 아닌데 환자 배 갈라놓고 가족불러서 설명한다고 관종기질있다고 그랬는데 ㅋㅋ	1
와~씨... 집안에 루미나리에 가능하네...|0	1
성과섹스	1
"""좃밥"","	1
개씨발넘	1
십쉑	1
꼴랑 600만원에 무슨 취업이민 보장한다고 사기를 치노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
근데 그건 팩트임ㅋㅋ 팩트에 ㅂㄷ거리는 조센1징들|1	1
성보조기구	1
"""좃이"","	1
개씨발놈	1
십쉑히	1
