text	label
백화점 간다메 아 근데 고속터미널은 너무 싸구려 같애.	0
우리 방 진짜 딱 재입사 되자마자 재입사 맞나? 어. 이 학년 때 들어오자마자 갈아엎어. 연간 우수우시 우리 거다.	0
일단 금비랑 혜린이랑 한 번 있고. 그리고 한 번 너네랑 있고. 또 한 번은 그 나 홍보 대사할 때 몽골 갔다 왔을 때 몽골에서 여자들이 또 친해졌는데 여자애들 중에 또 친해진 사람 여섯 명이 있어. 그래서 그 여섯 명이서 파티 열기로 했어.	0
그래. 너가 재밌으면 됐지.	0
이용대 영상?	0
어떤 안정? 너가 이제 직장에	0
그거는 학생들을 대표로 뽑힌 게 아니라	0
근데 걔는 여기가 별로 안 높고 여기가 높은 거야. 그래서 약간 잘 안됬다 싶었어.	0
아 네	0
그거지.	0
그게 실무 나오거든? 일 교시 이 교시 나눠서 이 교시가 실무가 나오는데 실무는 내가 진짜 일선에서 일을 하면서	0
네. 네네. 이번엔 그럼 절 이야기를 한 번 좀 해볼게. 그 부산에는 무슨 절이 있지?	0
상대적으로 그렇군.	0
엄마도 안 써. 우리 설날 추석 아니면 진짜 여행 갈 때.	0
확실히 팀작 때문에 진짜 문제가 많은 거 같애.	0
그냥 자기 성격에 맞게 잘 하고 있구나 약간 좀 이런 생각? 근데 뭐 작업이야 뭐 어느 순간에는 보는 사람이 이제 각자 가치관이 좀 다르니까	0
응. 키가 엄청 작고 몸무게가 백 아 몸무게가 육십 사 키로이랬는데 지금 가장 최근에 인바디 잰 게 한 이 주 쪼끔 안 됐거든? 근데 그게 이 십 칠 키로 빠졌더라고.	0
그 고기를 이제 쫌 짝게 썰어가지고 돼지고기를 넣은 게 전부라서 고 고기 양이 좀 쩍긴 한데 그 불 맛 때문에 불 냄새 때문에 따른 게 안 맡아질 정도? 장난 아니야 진짜.	0
찍어줬어?	0
이상한 것만 나오는데 너가 찾아봐봐. 아 기다려 봐. 재미있는 앱을 깔까? 앱 깔면 다 아는 것 밖에 안 나와	0
아 기분 탓이야. 야 오 이제 오후 되면 괜찮아 사십 오 분만 기다려 봐.	0
아. 그거 그 민옥이 목사님.	0
비행기? 비행기는 김포 공항에 일단 가는데 비행기는 많잖아.	0
이번에 살 빼야죠. 다시 옛날로 돌아가야 되는데	0
어 그게 주인공들이 원래는 다 죽은 사람이었다라는 게 나중에 결말에 가서 밝혀지잖아. 사실은 그때 상황이	0
그러다 보니까 엄마랑 자주 안 마주쳤다가 마주치니까 이게 불화가 생길 때마다 어떻게 해결해야 될지 모르겠는 거야.	0
어. 우리 엄마는 아들을 좋아했어.	0
같이 이제 다니는 친구 중에 거기서 이제 필러를 맞고 부작용이 나가 다 긁어냈다는 거임.	0
그럼 그 그 같이 뭉쳤던 팀들이 다시 그다음에 또 하고 또 하고 이러는 거야?	0
풀 세팅.	0
왜냐면 또 내가 고집이 세니까 주장도 강하고 근데 그게 나중에는 좀 해가 될 수도 있겠다라는 생각을 한 번쯤은 했었으니까 이런 생각을 갖게 된 거 같애. 근데 내가 또 그런 사람들은 별로 안 좋아해.	0
근데 우리 생 우리 때는 이 교시 삼 교시 이렇게밖에 안 했던 내 기억이 있는데	0
어 사십에서 오십 냈던 거 같아.	0
삼 학년이 한다고 해서	0
어. 없었던 거 같애.	0
앞에 부분은 정말 재밌었어. 근데 뒤에는 기억이 안 나.	0
가게요? 아	0
맞아. 나 같은 경우에도 의무병이라는 게 있잖아. 간호병이라고도 하는데 간호학과나 뭐 약학과. 뭐 물리치료학과 뭐 그런 의료계 관련된 학과에서 의무병을 갈 수가 있는데 나도 그렇게 가려고 해.	0
그나마 아빠 우리 아빠도 진짜 얘기를 잘 안 하지만은 그런 식으로 늦게 오시고 힘들게 사시는 거를	0
건강 보험 공단인가? 문과였으니까 근데 거기 동기들이랑 여행도 다니고 또 돈을 버니까 내가 이제 돈 벌 때에는 누나 사주고 그랬거든. 근데 요즘에는 누나 사주면서 그런 거에 대해선 좀 여유가 생긴 거 같더라. 니가 딱 원하는 대로 될걸? 그러면?	0
코미디 코미디는 근데 넷플릭스에 별로 없었던 거 같애.	0
오빠는 왜 운전을 못 해?	0
몰라 그양 막 나는 일단 그렇게 좋게 보진 않아	0
만나지 말고 영상 통화로 데이트하자고?	0
미스. 그리고 또 어딨는지 모르겠어. 기억이 안 나.	0
피부과는 계속 가는 거야?	0
그래서 음 그래서 지금 빨리 단기 이수할려고.	0
아 이게 힘들어 차라리. 그 흥정하는 게 더 힘들어. 그냥 적당히 흥 쫌 만 깎고 그냥 사는 게 나. 그 솔직히 얼마 하지도 않잖아. 한 삼 사천 원 막 이러는데	0
이게 진짜 갈까? 막 이런 생각이 그 문득 드는 거야 그게. 근까 일 년 계약이 있고 이 년 계약이 있는데 이제	0
여덟 개 할 수 있냐?	0
아이 내 친구가 그걸 했더라고 렌트 해 가지고 그 뒤에가 평평한 그 큰 차 같은 거 있잖아. 큰 차나 아니면 쏘울 같은 거 그 뒤쪽 이렇게 앞쪽으로 시트를 앞쪽으로 바짝 땡기면 뒤에 평평해지잖아. 거기다가 해가지고 한 보름 정도 이제 전국 돌아다니면서 거기서 생활 이제 하면서.	0
원룸이야 원룸인데 엄청 커. 그니까 투룸형 원룸이야. 그니까 그사이에 가구 설치해 갖고 투룸으로 만들 수 있어.	0
아 아 그 임용 보는 거 말고?	0
황광희?	0
헬스랑 다시 등록하실 거예요?	0
대박이네. 얼마 받는데?	0
주말마다 나와	0
어. 나 그르케 하고 있어.	0
왜 LG 쓰면 무시당해?	0
그서 완전 회의 완전 회의감 완전 드는 거야. 그래서 그 집에 있는 굿즈들만 봐도	0
점심시간에 같이 있기 싫잖아.	0
근데 어른들은 무한리필 집 좀 안 좋아 하드라. 안	0
일단 열심히 돈을 벌어서	0
그래서 내가 알람 내가 계속 끄고 하든. 귀찮아서 그냥 아 그냥 대충하고 가야겠다 해서 모자 쓰고 간다고 너 빨리 일어나라고	0
원래는 제가 부모님과 약속했을 때는 일단 세 명 만나보고 오면 내가 카드를 주께. 가져가서 니가 등록해. 이거였는데 제가 너무 의도적으로 피하는 게 보이고 의도적으로 좀 제가 안 만날라려고 하는 그게 있어 있다 보니까 그게 좀 눈에 보이셨나 봐요. 그래서 사람은 몇 번 더 만나봐야 아는 거다. 너가	0
한 달에 반 반 정도 나갔나?	0
저 진짜 별거 안 했어요 눈 떠서 며 그거 자기소개서 적고 다 적어서 밥 먹고 나온 거예요.	0
아 그래? 칵테일 먹어보고 싶어. 우리 나중에 거기 가자. 판도라? 판도라	0
아니. 프라하가 가고 싶다면서 갑자기 가고 싶	0
그것 땜에 싸게 파는 걸 수도 있다고 일단 동생한테 나는 시간이 안 되니까 동생한테 사놓으라고 얘기는 했는데	0
아이는 계속 낳으라고 장려를 한다는 것도 쫌 아이러니한 정책인 거 같애.	0
가는 과정에서	0
첫 전공이야 이제.	0
그니까 물론 맛만 있고 그런 감각이 없으면 또 이제 또 그것도 하	0
아 너가 입어서 이쁘진 않았다고?	0
아니야 아니야.	0
어 거 있잖아. 그걸로 밀어.	0
좀 기술이라는 걸 내가 직접 몸을 써서 일을 한다는 거에 대해서	0
조교를 지원해서 갔단 말이야.	0
스트리머 중에	0
나도 주로 콜라를 먹는데	0
근데 걔 공부 되게 잘한다 캐서 갔었어. 그때도 지가 그 학교를 가고 싶다고 해가지고 갔는데 이번에 근데 내신을 해도 아무리 해도 안 나오는 거야. 워낙 잘 하는 애들이 많이 오니까.	0
근데 내가 생각해 보니까. 구도 잡을 때 아예 그냥 겹쳐 놓는 게 아니라 그냥 아예 따로 때어 놓고 그거 그 자세 같은 거만 이렇게 하는 게 그게 맞는 거 같기도 하	0
운전면허 따긴 따야 되는데.	0
한 번도? 그래? 근데 공 칠 공 그거 아냐?	0
야 그래도	0
그 드라마에 내용을 다 알고 있겠네?	0
그 애들 잘 안 가는 데. 근데 거기였는데 해서 어디를 갈까 그 바로 앞에 루프탑이 있었단 말이야. 아지트라고.	0
어 그런 것도 몰라 니네?	0
어 졸업했어 걔?	0
왠 어 어 왠지 대만인이 그 중어 중문 하면은 좀 약간 별로 안 좋을 거 같단 말이에요. 학점 쉽게 딸라고 그런다? 이런데 그런 느낌인데.	0
근데 형도 헤어지고 나서 작업실을 계속 같이 썼잖아요 을지로에서?	0
아 걔는 다른 동네야.	0
오사카? 가깝고 간심? 일본 음식이 맛있고 막 이런 게 많긴 하는데 일단 가깝고 편하고 근데 좀 차라리 동남아가 난 거 같애.	0
그것도 봤는데 그거는 이제 지하상가라서 힘들 거 같고	0
내일 나 학교 동기 만나기로 했어.	0
그래가지고 암튼 탔는데?	0
아 살 좀 찌웠지. 지금 몇 kg야 얘? 칠십 대?	0
지금 그래 아빠도 머리숱 진짜 많았어.	0
뭐가 좋은 거야 공군은?	0
우리가 남이가?	0
근데 대신에	0
세 개 다 너무 미끌미끌 아 계란하고 낫또 둘 다 너무 미끌미끌하고 근데 그거 어떻게 밥이랑 같이 먹지? 밥반찬이 아닌 느낌인데?	0
고등학교 때는 먼저 얘기해봐.	0
어 모르겠어.	0
아니야.	0
지금 개봉했어?	0
팔 분 타지 않았어?	0
아! 그런가요?	0
그냥 별 열심히 하지 않은 거 아니야? 이 열정이 없는 거지. 연기라는 직업에 대해서	0
바꿀려면 그런 걸 바꿔야지.	0
요 요즘 영화 본 거 있니?	0
좋은 거라고 생각이 들었는데 졸업하고 나서 계속 그거에 매여서 갚아야 되는 모습들을 보면서	0
그 정도 역할은 하지 아이까 그 팔 땜에 안 되는 거지.	0
엄마가 너는 넌 딸 낳아봐서 겪어봐야 된다. 이러잖아.	0
아까 권태기 얘기했었지? 권태기. 그거는 아직 근데 내가 올 때가 안 된 거 같애서. 그렇지.	0
근데 완벽한 타인 보헤미안 랩소디 그 전 영화가 없어.	0
맞아. 되게 약간 공무원 미니 공무원을 뽑는 그런 느낌이지.	0
근본이 있는 있는 팀은 어디고 없는 팀은 어디야?	0
하는 이런 거지. 근데 내가 만약에 뭐 흐지부지 그냥 대 된 것도 없이 하다가 복학해버리면은 그래 그냥 이런 애가 있었구나 하는 거지 그래서 내가 열심히 해야 된다는 거야. 이런 거지. 그래서	0
긍까 이제 쫌	0
응 나 나 이러고 있잖아 나.	0
어 그래 식목일 있지 식목일.	0
기억이 안나네.	0
우쏘라고 약간 크리에이터 집단인데 완전 순수하게 놀아.	0
근데 약간 안 앞 약 약 약이 도는 거 같애.	0
별별 일 많이 있었지. 근데 이제 뭐	0
걔 걔가 제일 막낸데 걔가 이제 성인이 돼갖고	0
축구는 없네.	0
아닌데 나는 쉽게 했는데.	0
나도 그 버렸는데	0
구육 년생 그 친구가 한 명 있는데	0
그냥 두배로만 계속하다 보니까 돈이 계속 생기던데.	0
에 중고차 어플이 있잖아. 내가 그거를 며칠 전에 깔아봤다? 궁금해서?	0
응. 미팅을 거의 일주일 전에 한 십 분 정도? 근데 카톡을 해도 된대. 메세지나. 근데 나는 좀 직접 가서 하고 싶어서 내가 컨셉을 좀 미리 PPT로 작업을 한 다음에 보여줬어. 사진으로 그래서 좀 약간 더 준비 해 가면은 그 미팅 해주시는 분이 좀 더 사 세세하게 해줘.	0
한식 그 한정식집 있잖아. 그런 데 괜찮을 것 같애 그리구 걔가 전통 찻집 있잖아 인사동에 있는 거.	0
귤 하나는 욕 먹을 거 같고	0
동기 MT를 동남아로 가려면 우리 사 년 치 그 학생회비를 다 떼려 넣어야 하지 않을까?	0
난 절대 못 할 거 같은데?	0
그면 그 형이 또 만들어 주고. 또 그게 시행착오 해서 안 되면	0
이거였나?	0
그냥 결혼한 사람이 있다는 걸 아시더라고요. 그래서.	0
알바 오늘 갔다 왔는데 왤케 늦게 왔어. 이러면 나 친구 만나고 왔는데? 이러고	0
아 나는 내가 고통스러운 게 별로야	0
재밌겠다.	0
아 나 요즘에	0
니네 나는 하. 기대가 돼. 어 기대가 되지.	0
거기 열정페이.	0
너는 교회 다녀?	0
걔가 그냥 인까 걔랑 나랑 옛나 나랑 걔랑 나랑 그거야. 걔는 리버풀 팬이고 난 맨유 팬이야	0
수시로 가야지.	0
그 나중에 하거든 하는데	0
우리 학교에 몇몇 목사님 아들 딸인 애들 알거든 걔가? 뭐 약간 이런 애들이 몇몇 있어.	0
어. 전공 수가 엄청 줄어든다 그랬어. 그 강사 때매 인제 강사를 많이 못 쓴다 해서 강사분들 인제 평 안 좋은 거 많이 쭐인다고 해가지고.	0
아 따른 애들은 두고. 오게 하고.	0
아 막 이제 친척들이 막 뭐 사준다고 하는데 또 노트북 말고 또 뭐 필요할까요?	0
어 진짜?	0
건대 쪽에 있는 데?	0
그니까 김인주가 구십 구십 이 팔십 팔인데 나랑 표점이 똑같애 국수 합해점이 그래서 국어 국어 만게임야 이거 이번에 진짜.	0
왜 고민했지?	0
어 장난 아닌데 백 이십 키론.	0
경험을 안 해봐서 모르겠어요.	0
아 나는 그쪽으로 집을 한번 구해볼려 그랬었거든. 이사를 원래 그쪽으로 갈려고 했었는데 잘 안돼가지고 강서구로 가버렸어. 원래는 구로구 개봉동에 살았지. 너는 어디 살아?	0
그 그 응. 그래갖고 한 시간이나 봤잖아.	0
어. 평점도 높아.	0
세대 차이 나?	0
그리고 답지만 뒤지면 답이 나오잖아	0
근데 계속 안 나가잖아.	0
뭐 나는 가면은 노래방 가고	0
막상 또 하니까 엄청 힘든 가 보더라. 그러면서 막 영훈이랑 상규 진짜 엄청 대단하다고. 걔네는 진짜 대박이라고.	0
그치 뭐 사람 마음이 그렇지.	0
아예 떨어지게 높은 데로 해버린대매.	0
그래도 교통비 내 돈 주고 내가 쓰니까 아깝지.	0
그래도 보고 싶으실 거야.	0
왜 나는 되게 의외였던 게 나는 되게 별로 안 좋아하거든? 왜냐면 되게 시끄럽고 그렇고 음악도 형 취향이 아닐 거라는 생각이 난 되게 들었는데	0
독수리는 독수리 말을 하겠지.	0
당신의 미래에 대해 얘기해 보자. 음 어떠한 길을 걸어가고 싶은지.	0
난 못 그려.	0
그러다가 근데 나는 아무리 생각해도 드는 게 그렇게 해서 할 수 있는 게 그냥 남들보다 연봉 쫌 높은 회사원이야.	0
건담을 많이 팔지. 건담	0
이제 겨우 거기 적응할려 그러는데 또 이사 갈라 그러니까 약간 힘들어. 정신적으로.	0
음. 댐 맛있는 게 많다길래. 근데 난 개인적으로 그 중국스런 그런 냄새를 별로 안 좋아하긴 하지만.	0
내가 그 옆으로 매는 거 알지? 그거 들고 다니는데 한때 거기에 노트북이랑 전공 책 두 개 넣어봤거든. 그냥 어깨가 뿌서질 거 같더라고 어 검은색	0
그리고 일단 남고다 보니까 애들끼리 말도 막 편하게 하고 막 체육복도 편하게 갈아입고	0
아니 아니 그런 게 아니라.	0
은까 항공편 빼고 가서 쓰는 것만 백만 원 그러면 몇 박 몇 일 버틸 수 있을까?	0
누구?	0
아니 그 동네가 좋잖아. 지하철 가깝고 지하철 오 분 거리 밲에 안 되는데.	0
각자 준비한 선물이 있을 거 아냐? 그거 교환한다고.	0
어 아니 지금은 좀 괜찮아졌어.	0
어. 아니 므 양 망편이 망쳐놨다 할 수가 없어. 그냥 여자도 끝까지 마음이 있었다 생각해 나는 그 남자에 대해서 어.	0
어. 근데 거긴 없잖아 그런 게. 거기서 그 주는 대로 해야 되잖아. 그래서 일부러 거기를 찾아간 거야 동네 빵집을.	0
집 모여있는 곳.	0
내일모레 내일 어. 내일모레 내일모레 인수인계하고 나 아직 엑셀 정리를 다 안 해가지고.	0
약간 안 비싸 별로. 아 아 싸진 않았다. 한 만 원 돈 했던 거 같애. 거의. 근데 이런 김밥이 아니라 이렇게 도시락 판에 이렇게 네모난 탁탁탁 한 끼 약간 식사처럼 돼 있는.	0
부를 사람? 근데 최근에 나한테 있어서 부를 사람은 그 포커스 단골들밖에 없잖아.	0
재개봉하면은 한 번 보러 갈려고.	0
그러면 너는 그게 니 만약에 니 자식이 태어나잖아. 그러면 통금을 할 거야 안 할 거야?	0
어 어 어 어. 맞아 맞아 맞아. 그런 게 진짜 너무 적나라하게 드러나. 부모와 자식 간에 어 어 어 어. 그 입시로 인해서 이제 부모랑 자녀와의 그 관계 트러블.	0
불안해서 일부러 더욱더 억척스럽게 하는 거다 근데 나는 그 억척스러움과 힘이 있음에 불안함은 없다고 생각을 했었거든.	0
죽전보다 서울이 춥다고?	0
그때 한창 막 부장 부부장 그런 거 얘기할 게 아니었잖아. 그래서 이제 연 연말 연 중말? 이제 슬슬 부장 부부장이 누가 될 것이냐. 약간 이런 거에 관심 끌릴 때 제 작년 부부장 부 부장 부부장이 어땠냐라는 식으로 얘기하다가 처음에 수빈이 얘기가 나왔어. 데 수빈이가 알지 부장이었으니까.	0
취업 준비용으로 문서 작업만 할 거 아니야?	0
기자들도 왔다고?	0
나 맛있는 거 사줄 거야?	0
한번 해봐 안 되면 내가 해줄게.	0
네 다섯 명?	0
주말마다 나올 수 있는 거야 근데?	0
저기 언니 있지. 음식 그 요리 학원 다닌다고 다니고 싶다고 얘기했죠.	0
요즘? 이거 새해 되고 좀 비싸졌더라고.	0
응. 한 달 동안에는 열심히 놀으라고 해서 열심히 놀고 있어. 지금.	0
걍 거기서 졸업한 다음에 대학원 가는 게 젤 편한 거 아니야?	0
안 해봤어서 그런가?	0
그게 뭐야?	0
라이엇에 전화했는데도 그런 문의를 아예 안 받아.	0
하는 애들은 어차피 컴공 선택한 애들은 쫌 하고 뭐 모르는 애들도 있겠지만 우리같이 쫌 아는 애들 쫌 있을 거 아니야 컴공은. 중학교 때 해가지고 이제 고등학교 때 공부해서 그 컴공 한 애들도 있을 거 아니야.	0
나도 사람 많은 거 안 좋아 해가지고	0
그래 차라리 차를 타는 게 낫지.	0
왜 그때 또 자네가 뭐 며칠 동안 고생했지. 누가 그렇게 해주냐? 어? 나도 며칠 일 일도 못 하고 어? 장례 치러주고 뭐 생색내는 건 아니지만	0
메세나 폴리스 이런 데 있나 나 거기 가본 적이 없어.	0
경험해보지 못한 맛일 거고 한국에서는. 여기서 뭐 일식 되게 많잖아 집들이. 근데	0
아이 알고 갔는데 그니까 막상 가보니까 어지럽고 그랬다는 거지. 이게 걔가.	0
나도 갑자기 기억이 안 나네? 근데 일단은 뭐 그거 다 볼게 너무 많은데 우리?	0
어 어 진짜? 맞아 걔는 귀엽지. 이솝? 인가? 이름이 기억이 안 나네. 뭐 있었는데?	0
이래 돼버리니까는 이까 내가 이때까지 한 몇십 한 백까지 돈 필요한 적은 있었는데 몇백 필요한 적은 처음인 거야. 이번이	0
앗 어 또 뭐 있었는데.	0
그게 아 진짜? 아버지 소개 좀.	0
뒤에서는 이제 다 이렇게 다 알 알아보면은 다른 면이 있다 이런 거야. 근데 갑자기 그 영화가 팍 생각나는 거야. 내가 이 카톡을 보고서	0
어떤 식으로 고 공격이라든가 아니면 뭐 그런 거를 할진 모르는데 너무 그렇게 오버하는 게 아닌가 싶기도 하고	0
아이 복인 아 복이 일하지.	0
최저 시급으로 가야겠어.	0
아니 무슨 말들을 못 하게 하니까 난 SNS 보면서 아니 왜 저렇게 민감하게 하나 까 이제는 내가 어디 나가서 무슨 말을 제대로 못 하겠는 거야. 거기에 혹시	0
어. 라이브 에이드.	0
앱솔루트를?	0
근데 뭔가 이게 혼자서 보니까 편하기는 편했는데 그 같이 약간 공유하는 그런 느낌이 없어가지구	0
어. 좋아하지.	0
응 봐.	0
나는 아무 데나 사도 돼. 언마 언제 모일 거 같은데 그게? 언 얼마나 모인다는 게 언젠데?	0
그래요?	0
나름 그래도 안주 잘 나와 그리고	0
오 나라면 음 곱창을 시켜 먹을래.	0
원래 그러는 거지. 먹고 빼고 먹고 빼고	0
거기는 밤에도 아 은데 밤에 껌껌해가지고 거기는 길이 잘 안 보여. 그리고 고라니 같은 거도 치고 막 고양이 치고 하니까 무서워가지고 못 할 거 같애.	0
부모님도 나한테도 아쉬운 말씀만 하시니까 죄송하기도 하지만 그냥	0
그래가지고 막.	0
아 니 당연하지 야 봐봐 생각을 해봐.	0
F 나 하 나온 거 있어?	0
내 서른 쫌 넘어서 가게 되면은 혼자 여행하면서 남들이랑 친해지기가 힘드니까 나도 이제 동행 같은 거 되게 많이 했거든.	0
그건 나중에 기억나면 꼭 알려줘. 내가 사과하께.	0
어. 그거 뭐였지? 그 사랑에 언덕인가? 아 사랑의 절벽이라고	0
연수반 애들은 쪼끔 선수를 생각을 하는 친구들인가?	0
네. 근데 유투브는 그게 하도 이상한 게 많아서.	0
무슨 얘기죠? 폴 이러고 있다가	0
어디 야외 가서 주서와야지.	0
형 나 일곱 시에 일어나서	0
그거 외전이 꽃보다 청춘이었어?	0
아 맞아 맞아 맞아	0
한고은 몰라?	0
나 진짜 셔틀버스 한 번도 안 타봤어.	0
그러네.	0
누나 맨날 수학하는데 호석인 수학도 스타일이 아닌 거 같고	0
띠어논 애들은 왜냐면 말을 많이 어쨌든 거는	0
취 에? 그 그런 친구들도 만나고 어 자기 인연 맺었던 사람들은 다 한 번씩 만나야 돼. 어 관계 속에서 뭔가 우정도 하고 즐거움도 있고 그게 다 꽃피는 건데.	0
자기가 그래서 방탄을 외웠대 그래서 나한테 어제 얘기한 거야.방탄이 누가 있고 누가 있고	0
서로에 동기부여가 됐으면 좋겠어.	0
배우고 인제 지금 공연 준비하고 있지.	0
에이 맞기는 맞는데 나는 기 무제한이니까 스트리밍하거든 주로 난 상관이 없어 아예 그래서 상관이 없고 잘 샀는데 진짜 영상보기엔 너무 좋더라.	0
그만큼 뛰어드는 사람들도 많지. 그 유튜버라는 직업에. 그렇기 때문에 과포화 상태가 일어나고 도태되는 사람들도 많지. 하지만 다시 손을 뺄기 빼기도 쉬운 게 유튜버라는 직업이잖아.	0
얘가 이제 또 연락 준다 했잖아. 그때 아마 거의 확정이 날 거야. 한	0
어쨌든 그 앨범을 아는 형이	0
이번에 운전도 해주고	0
떨어질 수가 있어?	0
그러니까 나도 신기해.	0
응. 근데 중요한 거는 중요한 거는 양구에 오픈이 십 칠 일이 아니라 이십 사 일로 바꼈어.	0
그서 이 편하고 삼 편은 나중에 그냥 그 브이오디 나오면 그때 몰아서 볼까 생각 중이야.	0
야 너 나는 이제 졸업 할 했고 할 거 할 거 할 거고	0
근데 거기서 그렇게 따지면은 나도 할 말 없더라.	0
그때 그때 다 읽었어. 책.	0
너무 싫어서 겨 유료 결제해서 보고 있었는데 막	0
아니 근데 근데 옛날 어른 지금 우리 어 아버지뻘들은 다 그거 했잖아 그 대학교 때 군대 나가는 걸 뭐라 하지?	0
지금 맞긴 해.	0
아 인웅이랑 같은 클랜 들어가자고 했는데	0
맞는 말이니까 근데 사람이 워 워낙 좀 사람이라는 게 자기가 잘 유리한 쪽으로 말을 하는 경향이 있기 때문에 그런 면에서.	0
그거는 이따가 끝나고 말해 보기로 하자.	0
이번에.	0
힘들잖아 앉아있으면. 진짜 일케 끌어안고 보고 있어 집에서.	0
아이 근데 걔는 그 옛날에 페이스북에 걸어놨더라고 에	0
뭐 얇게 한 댔나? 뭘 좋게 뭐.	0
내가 그거 좋아하거든 그 삼각형 우유 있잖아.	0
우리 다음 주에 이제 아 다음 주부터 이제 일을 해서 오 월 돈을 벌잖아?	0
긍까 이십 만 원 안 쓰잖아. 긍까 그냥 최대한으로 계속 그냥 다 잡아갖고 이십 잡고 대충해서 이십 잡고 남 나 하 쓰 쓸 거 한 삼십 잡고.	0
응 다 가니까?	0
그래서 뭔가.	0
피클도 따로 돈 주고 사야 되는 거야?	0
아 그래 거기 장 장사 잘 된대?	0
그리고.	0
근데 스타 이즈 본 보고 보헤미안 랩소디 보니까 괜찮았었어.	0
일단 복층은 안 하는 걸로 하고	0
뭐 공부야. 아 나 복학 나 휴학이야.	0
너 지금 되게 외계인 같아.	0
오 오히려 반갑지. 편하고.	0
아니 그게 아니라 초등학교 때. 초등학교 삼 학년 때. 일이 학년 땐가?	0
준비를 해야지.	0
그니까 여자아이들? 아이돌이 아니라 아이들?	0
그래. 끊긴다고.	0
나도 기타 할	0
그냥 심심해갖고 물어본 거야. 어디서 서버 하는지만?	0
나 같은 경우에는 사실 막막해. 팔 팔백 만 원이라는 돈을 채워야 되는데	0
십 이 주. 십 이 주면 네 달?	0
뭐 넌 뭐 탱크 타고 싶다고? 아 뭐 아이 뭐 이미 육군이니까 해군은 접어두고.	0
그림 북.	0
나도 운동 해야 되는데. 진짜	0
인증이 안 되잖아. 그래서 제대로 된 걸 못 읽었는데 그냥 개입 약간 미리 보기식으로 보여주는 거 봤을 때는	0
그 내 생각에도 오 월 달 유 월 달 돼도 또 똑같은 거 할 할 하고 있을 거고 똑같은 거 같으니까 차라리 그렇게 됐으면은 사람들한테 민폐를 주지 말자. 그래서 나간 것도 있고	0
그냥 그 미리 그 전에 받아주믄 안 되냐?	0
근데 간호사는 외국 대우가 생각보다 좋았고 우리나라가에 간호사 대우나 인식이나 너무 안 좋아가지고 외국 쪽으로 나갈 수 있으면 나가는 게 좋지 않아?	0
근데 그때 애들이랑 갔을 떄는 한 명당 하나씩 시컸던 거 같애. 큰 거 말고 그냥.	0
그런 얼굴도 엄청 초췌해 보이고.	0
안중요원 안중요원 재밌겠다. 가만히 그거 타는 거만 보면 되잖아.	0
아직 가격이 안 떨어져 갖고.	0
살 운동했나 걔? 아 헬스장 다녔었지.	0
고양이 키우다 보니까 강아지는 너무 정신 사나워서 못 키우겠더라.	0
확실히 붓기가 빠지긴 했어.	0
근데 많아. 왜냐면 공부를 안 해서 샤프심이 남아돌아. 아이패드 사고 싶다 그래서. 샤프심이 없어도 되잖아.	0
나도 그렇게 뭐 재밌다고 그렇게 생각고 본 게 아니라서	0
그래서 너무 짜증 났어.	0
전 직장에 전에서 했던 거라서 아마 지금 되는지 모르겠는데 내가 일단 국가에서 지원하는 무료교육을 받았잖아. 그래가지고 그건 또 고용센터에 물어봐야 될 것 같애. 해당되는지.	0
아 나 한 번도 해본 적 없어. 아빠가 쩌번에 가자 했는데 어 귀찮지 않니? 막 이렇게 이렇게 해가서 가가서 너 멀미해?	0
맞제	0
그거야. 그냥 언니는 어쨌거나 짐 연예인? 그런 그런 셈인 거야. 그 그런 그런 데다가 언니가 뭐 따른 걸 이제 계속하고 뭐 그렇대.	0
계속 그거 나가가지고 그 상 받는 거 대부분이 다 방탄이었으니까 그서 그거 지켜보고 있었지.	0
어 이번 년도에 원래 그 앨범을 낸다고 하셨는데 될지 안 될지를 모르겠어. 그때 그때 뭐 녹음하고 이런 거 다 보내주셨었는데 뭐 이번 년도에 만약에 하시면은 좋은 거고 아니면은 계속 곡 보낼려고 했었어.	0
나는 한 만 이천 원.	0
이번 파티에서도 그랬음 좋겠지만	0
난 그냥 오리지널이 제일 낫던데. 그냥 난 매운 걸 그르케 잘 먹지는 못해서 그냥 순한 맛에 소 비엔나 한 번 추가하고 치즈 한 번 추가하고 그다음에 넓적 당면 하나 추가해서 거기다가 튀김 추가해가지고 참치 주먹밥 딱 해가지고 쿨피스랑 먹으면 환상.	0
아 근 전세 해서 대출하고 싶어.	0
약 올리는 건가?	0
야 우리 형 여자 친구랑 헤어졌더라.	0
영어는 사람들 못 해?	0
아빠가 용돈 한 달에 백만 원 씩 줬나 보지.	0
근데 그거 사고 그믄 그 주말에 판매 중단.	0
그서 경쟁률이 삼십 삼 대 일 십 칠 대 일 이런 식으로 굉장히 높아. 그 난 총 다섯 번에 시험에 떨어졌고 그때까지 체력 시험이건 뭐 인적성 시험이건 다 붙었지만은 마지막 추첨에서 안 되더라고. 그 내가 봤을 때는 의경 시험은 뭔가 뒤에 비리가 존재하지 않을까. 그런 생각이야. 난.	0
카레 그러면 카레 가루도 사야겠네.	0
졸업생이라 얘기할 게 없다.	0
고양이 근데 안 놀아주잖아 우리를.	0
고수가 잘 생겼지.	0
